HP,altitude,armors,autonomy,avail,cost,country,damageToStun,ecmModifier,fuelCapacity,inst_num,isAmphibious,isCV,isPrototype,isTransport,maxCards,maxSpeed,movementType,name,numWeapons,opticRangeAirborne_vsGround,opticRange_vsGround,opticRange_vsHeli,opticRange_vsPlane,opticRange_vsShip,opticStrengthSEAD_vsGround,opticStrength_vsAir,opticStrength_vsGround,opticStrength_vsShip,otanId,pactId,purple,roadSpeed,sailingSubType,sizeModifier,specs,stealth,tab,training,transporterOf,transports,turnData,upgradeRequireId,upgrades,verticalSpeed,weapon10_TAmmunition_ID,weapon10_ammoPool,weapon10_hasStab,weapon10_totalAmmo,weapon10_turret,weapon10_turretArc,weapon10_turretFacing,weapon10_turretSpeed,weapon10_turretType,weapon10_uiPosition,weapon1_TAmmunition_ID,weapon1_ammoPool,weapon1_hasStab,weapon1_totalAmmo,weapon1_turret,weapon1_turretArc,weapon1_turretFacing,weapon1_turretSpeed,weapon1_turretType,weapon1_uiPosition,weapon2_TAmmunition_ID,weapon2_ammoPool,weapon2_hasStab,weapon2_totalAmmo,weapon2_turret,weapon2_turretArc,weapon2_turretFacing,weapon2_turretSpeed,weapon2_turretType,weapon2_uiPosition,weapon3_TAmmunition_ID,weapon3_ammoPool,weapon3_hasStab,weapon3_totalAmmo,weapon3_turret,weapon3_turretArc,weapon3_turretFacing,weapon3_turretSpeed,weapon3_turretType,weapon3_uiPosition,weapon4_TAmmunition_ID,weapon4_ammoPool,weapon4_hasStab,weapon4_totalAmmo,weapon4_turret,weapon4_turretArc,weapon4_turretFacing,weapon4_turretSpeed,weapon4_turretType,weapon4_uiPosition,weapon5_TAmmunition_ID,weapon5_ammoPool,weapon5_hasStab,weapon5_totalAmmo,weapon5_turret,weapon5_turretArc,weapon5_turretFacing,weapon5_turretSpeed,weapon5_turretType,weapon5_uiPosition,weapon6_TAmmunition_ID,weapon6_ammoPool,weapon6_hasStab,weapon6_totalAmmo,weapon6_turret,weapon6_turretArc,weapon6_turretFacing,weapon6_turretSpeed,weapon6_turretType,weapon6_uiPosition,weapon7_TAmmunition_ID,weapon7_ammoPool,weapon7_hasStab,weapon7_totalAmmo,weapon7_turret,weapon7_turretArc,weapon7_turretFacing,weapon7_turretSpeed,weapon7_turretType,weapon7_uiPosition,weapon8_TAmmunition_ID,weapon8_ammoPool,weapon8_hasStab,weapon8_totalAmmo,weapon8_turret,weapon8_turretArc,weapon8_turretFacing,weapon8_turretSpeed,weapon8_turretType,weapon8_uiPosition,weapon9_TAmmunition_ID,weapon9_ammoPool,weapon9_hasStab,weapon9_totalAmmo,weapon9_turret,weapon9_turretArc,weapon9_turretFacing,weapon9_turretSpeed,weapon9_turretType,weapon9_uiPosition,year
10,,0.4|0.4|0.4|0.4,,0|20|16|0|0,10,UK,300,,,19053,,,,,3,30,foot,FUSILIERS,4,,3500,4900,5600,14000,,40,80,80,145,,,,,-0.15,ARM|MEC|MOT|SUP,2,INF,Regular,,18728|19840|19006|19012|19013|19014|20400|20402,,,,,,,,,,,,,,,81614,0,true,80,0,,,,infantry,0,81615,0,true,80,0,,,,infantry,0,81628,1,,6,1,,,,infantry,1,81616,2,,100,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,1|1|1|1,1200,24|20|16|12|8,15,FR,300,,300,20127,true,,,true,3,90,wheeled,VAB T20/13,2,,3500,4900,5600,14000,,20,60,60,532,,,150,,,MAR|MOT,1,VHC,,18996|18995|18997|19092|19837|18945|19271|18715|19657|18648|19270|18714|19703|18944|18716|18994,20269,171.89,20123,,,,,,,,,,,,,81420,0,true,128,0,360|75|-10,,80,turret,0,81421,0,true,128,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,1000,0.6|0.6|0.6|0.6,195,0|0|0|0|1,160,US,300,-0.4,6500,20619,,,,,1,1000,plane,F-15D EAGLE,3,4900,3500,4900,31500,7000,,300,,60,718,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,350,,,,,,,,,,,,,,91538,0,true,30,0,16|8|-5,,,fixed,0,91817,2,true,4,1,,,,bomber,2,89905,3,true,4,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
5,,0.8|0.8|0.8|0.8,supply,0|10|0|0|0,15,NOR,300,,800,19456,,,,,2,60,wheeled,M621 LOGK,0,,3500,4900,5600,14000,,10,40,40,371,,,150,,,AIR|ARM|MEC|MOT|SUP,1,LOG,,,20269,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,,1|1|1|1,550,32|24|20|16|12,10,RDA,300,,300,19811,,,,true,3,65,wheeled,SPW-152K,1,,3500,4900,5600,14000,,40,60,60,,240,,150,,,MOT|SUP,1,VHC,,19073|19273|19750,20290,171.89,,,,,,,,,,,,,,81287,0,true,240,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971
5,,0.4|0.4|0.4|0.4,,0|16|12|0|0,10,TCH,300,,,19646,,,,,2,30,foot,PANCÉŘOVNÍCI,4,,3500,4900,5600,14000,,40,80,80,,226,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2,INF,Regular,,20228|20229|20225|20226|19591|19592|18830|18832|18833|18834|20459|20553|20433,,,,,,,,,,,,,,,82934,0,true,40,0,,,,infantry,0,82935,0,true,40,0,,,,infantry,0,86615,1,,10,1,,,,infantry,1,86616,1,,10,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,,9|4|2|2,600,0|16|12|0|0,35,RDA,300,,1280,19221,,,,,2,50,tracked,KPz T-55AM1PB,3,,3500,4900,5600,14000,,20,60,60,,161,,110,,,ARM|MEC|MOT,1,TNK,,,,286.48,19220,19222,,,,,,,,,,,,84495,0,true,31,0,360|25|-10,,30,turret,0,84496,0,true,31,0,360|25|-10,,30,turret,0,81197,1,true,100,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,2|1|1|1,650,0|12|8|0|0,30,UK,300,,450,19011,true,,true,,1,45,tracked,FV434 FALCON,1,,3500,4900,10500,14000,,120,60,60,123,,,110,,,ARM|MEC|MOT|SUP,1,SUP,,,,171.89,,18948,,,,,,,,,,,,83399,0,,76,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,1000,0.6|0.6|0.6|0.6,180,0|2|0|0|1,140,UK,300,-0.2,6000,20822,,,,,1,1000,plane,TORNADO GR.1B,3,4900,3500,4900,31500,14000,,300,,60,779,,,,,,AIR|ARM|MEC|MOT|SUP,1,NAV,,,,400,,,,,,,,,,,,,,93901,0,true,60,0,16|8|-5,,,fixed,0,93957,2,true,2,1,80|30|-30,,,fixed,2,91462,3,true,4,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985
10,,1|1|1|0.8,500,0|6|4|0|0,30,URSS,300,,450,19508,true,,,,2,60,tracked,MT-LB PODNOS,3,,3500,4900,5600,14000,,10,40,40,,175,,110,,-0.05,ARM|MAR|MEC|MOT|SUP,1,SUP,,,20290,286.48,,19513,,,,,,,,,,,,81287,0,true,200,0,360|45|-10,,150,turret,0,85889,1,,85,1,360|75|,,30,turret,1,85890,1,,170,1,360|75|,,30,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1969
10,,2|1|1|1,600,0|16|12|0|0,30,NK,300,,350,18719,,,true,,1,60,tracked,ATS-103,2,,3500,4900,5600,14000,,40,80,80,,24,,110,,,ARM|MAR|MEC|MOT,1,VHC,,,,343.77,19911,,,,,,,,,,,,,81797,0,,50,0,360|25|-10,,30,turret,0,81798,0,,50,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1977
10,1000,0.6|0.6|0.6|0.6,150,2|0|0|1|0,190,URSS,300,-0.4,5000,20747,,,,,1,900,plane,MiG-29K,3,4900,3500,4900,31500,14000,,300,,60,,580,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,NAV,,,,250,,,,,,,,,,,,,,92828,0,true,60,0,16|8|-5,,,fixed,0,93199,2,true,4,1,80|30|-30,,,fixed,2,92829,3,true,4,2,120|60|-60,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
10,,0.4|0.4|0.4|0.4,,0|0|6|4|0,20,POL,300,,,18976,,,,,2,37.5,foot,ZWIADOWCY #reco2,4,,3500,4900,5600,14000,,40,170,170,,133,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2.5,REC,Shock,,19881|19798|19799|19800|19801|18800|20424|20541|20554,,,,,,,,,,,,,,,83159,0,true,120,0,,,,infantry,0,83160,0,true,120,0,,,,infantry,0,82530,1,,8,1,,,,infantry,1,83212,2,true,150,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,20|9|3|3,450,0|0|2|0|1,200,URSS,300,,2040,18915,,true,true,,1,75,tracked,#command T-80UK,4,,3500,4900,5600,14000,,40,80,80,,124,,110,,,ARM,1,LOG,,,,286.48,18913,,,,,,,,,,,,,82891,0,true,24,0,360|25|-10,,50,turret,0,82892,0,true,24,0,360|25|-10,,50,turret,0,82893,2,true,3,0,360|25|-10,,50,turret,2,81260,1,true,30,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
8,,1|1|0.8|0.8,540,0|3|2|0|0,100,FR,300,,1000,20515,,,true,,1,280,heli,TIGRE HAD,4,4900,3500,5600,5600,14000,,80,80,80,666,,,,,,AIR|MOT,1.6,HEL,,,,,20516,,75,,,,,,,,,,,91021,1,true,60,0,220|30|-75,,120,turret,1,91022,1,true,60,0,220|30|-75,,120,turret,1,90150,2,true,24,1,20|20|-15,,,fixed,2,90168,0,true,8,2,90|20|-30,,,fixed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1991
10,,0.4|0.4|0.4|0.4,,0|0|6|4|0,20,TCH,300,,,19844,,,,,2,37.5,foot,PRŮZKUMNÍCI #reco2,4,,3500,4900,5600,14000,,40,170,170,,262,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2.5,REC,Shock,,19995|20228|20229|20459|20553|20433|20444,,,,,,,,,,,,,,,87562,0,true,120,0,,,,infantry,0,87563,0,true,120,0,,,,infantry,0,86082,1,,6,1,,,,infantry,1,84412,2,,50,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,0.4|0.4|0.4|0.4,,0|0|14|10|0,20,RDA,300,,,19842,,,true,,2,37.5,foot,MOT.-SCHÜTZEN '90,4,,3500,4900,5600,14000,,40,80,80,,687,,,,-0.15,ARM|MAR|MEC|MOT|SUP,2,INF,Shock,,19821|19822|19810|19818|19509|18756|18757|19824|18762|19825,,,,,,,,,,,,,,,87551,0,true,120,0,,,,infantry,0,87552,0,true,120,0,,,,infantry,0,81361,1,,6,1,,,,infantry,1,87553,2,true,180,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
10,,3|1|1|1,600,0|4|3|0|0,50,RDA,300,,460,18732,true,,,,2,60,tracked,AufkPz BRM-1 #reco3,2,,4200,4900,5600,14000,,40,220,220,,25,,110,,,ARM|MEC|MOT,1.5,REC,,,20290,171.89,,,,,,,,,,,,,,81861,0,true,20,0,360|25|-10,,30,turret,0,81862,0,true,20,0,360|25|-10,,30,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
10,,2|2|1|1,600,24|20|16|12|8,10,ANZ,300,,200,18710,true,,true,true,2,100,wheeled,ASLAV-PC,1,,3500,4900,5600,14000,,20,60,60,37,,,150,,,MOT,1,VHC,,18691|18693|18687|18686|18697|18694|18688,20269,171.89,,,,,,,,,,,,,,81464,0,true,100,0,360|45|-10,,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
4,,0.8|0.8|0.8|0.8,680,0|12|8|0|0,35,YUG,300,,450,20377,,,,,2,310,heli,HN-42M GAMA,2,4900,3500,5600,5600,14000,,80,60,60,1290,968,true,,,-0.2,AIR|ARM|MEC|MOT|SUP,1,HEL,,,,,,20378,75,,,,,,,,,,,90303,0,true,4,0,90|60|-30,,,fixed,0,90304,1,true,2,1,90|20|-30,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
5,,0.8|0.8|0.8|0.8,supply,0|10|0|0|0,15,CHI,300,,800,19832,,,,,2,60,wheeled,SX250 Cargo,0,,3500,4900,5600,14000,,10,40,40,,257,,150,,,AIR|ARM|MAR|MEC|MOT|SUP,1,LOG,,,20290,229.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,,0.4|0.4|0.4|0.4,,0|0|0|8|6,35,ITA,300,,,19103,,,true,,2,45,foot,COL MOSCHIN,4,,3500,4900,5600,14000,,40,80,80,1423,,,,,-0.15,AIR|MAR|MEC|MOT,2,INF,Elite,,18985|20536|20537|20539|20362,,,,,,,,,,,,,,,83872,0,true,160,0,,,,infantry,0,83873,0,true,160,0,,,,infantry,0,83874,1,,8,1,,,,infantry,1,83867,2,true,240,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
6,,0.8|0.8|0.8|0.8,550,20|16|12|8|6,25,FIN,300,,1000,20512,,,,true,3,300,heli,SUPER PUMA,1,4900,3500,5600,5600,14000,,80,60,170,1165,843,true,,,,AIR|MAR|MEC|MOT,1,HEL,,18981|19735|19859|19734,,,,,60,,,,,,,,,,,81998,0,true,120,0,120|45|-45,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987
10,,0.8|0.8|0.8|0.8,600,0|4|3|0|0,70,FR,300,,500,18847,,,,,1,65,wheeled,BERLIET EXOCET,1,,3500,4900,5600,14000,,10,40,40,858,,,150,,,AIR|ARM|MAR|MEC|MOT|SUP,1,NAV,,,,171.89,,,,,,,,,,,,,,82477,0,,4,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
10,,1|1|1|1,480,24|20|16|12|8,5,ISR,300,,360,18842,true,,,true,9,70,tracked,BARDELAS,3,,3500,4900,5600,14000,,20,60,60,1022,,,110,,,ARM|MAR|MEC|SUP,1,VHC,,18846|18970|19520|19086|19763|18845|19061|19764|19067|18843,20269,171.89,,20209,,,,,,,,,,,,81464,0,true,100,0,360|45|-10,,150,turret,0,81450,1,true,100,1,360|45|-10,,150,turret,1,81450,2,true,100,2,360|45|-10,,150,turret,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1972
15,1500,0.6|0.6|0.6|0.6,165,0|2|0|0|0,110,FIN,300,,5500,20574,,,,,1,750,plane,AVIA 28,2,4900,3500,4900,31500,7000,,150,,60,1175,853,true,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,600,,,,,,,,,,,,,,91499,2,true,1,0,,,,bomber,2,91500,3,true,100,1,90|45|-45,-180,360,turret,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960
10,,1|1|1|0.8,800,0|12|8|0|0,20,ISR,300,,200,19684,,,,,2,95,wheeled,RAM AT #reco1,2,,3500,4900,5600,14000,,40,120,120,1068,,,150,,-0.05,AIR|MOT|SUP,1.5,REC,,,,114.59,,19686,,,,,,,,,,,,81682,0,,10,0,360|25|-10,,40,turret,0,81683,0,,10,0,360|25|-10,,40,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,,2|1|1|1,1000,16|12|8|6|6,20,SA,300,,480,19740,,,,true,3,105,wheeled,RATEL 20 MILAN,3,,3500,4900,5600,14000,,20,60,60,1327,,,150,,,ARM|MOT,1,VHC,,19893|19502|19753|19892|18910|19530|19754|19838|19531,20269,171.89,19741,,,,,,,,,,,,,87106,0,true,128,0,360|45|-10,,150,turret,0,87107,0,true,128,0,360|45|-10,,150,turret,0,81483,1,,4,0,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988
10,750,0.6|0.6|0.6|0.6,60,0|5|0|0|0,30,TCH,300,,2000,20708,,,,,1,600,plane,L-29R DELFIN,1,4900,3500,4900,31500,7000,,150,,60,,549,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,300,,20707,,,,,,,,,,,,92856,2,true,2,0,,,,bomber,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961
5,,0.8|0.8|0.8|0.8,supply,0|14|0|0|0,10,ANZ,300,,500,20114,,,,,2,50,wheeled,UNIMOG CARGO,0,,3500,4900,5600,14000,,10,40,40,523,,,150,,,AIR|ARM|MEC|MOT|SUP,1,LOG,,,20269,229.18,,19495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955
10,,0.8|0.8|0.8|0.8,supply,0|3|0|0|0,75,CHI,300,,3700,20478,,,,,2,300,heli,Mi-6,0,4900,3500,5600,5600,14000,,,,0,,518,,,,0.1,AIR|ARM|MEC|MOT|SUP,1,LOG,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970
10,,0.4|0.4|0.4|0.4,,0|20|16|0|0,10,ANZ,300,,,18690,,,,,3,30,foot,DIGGERS,4,,3500,4900,5600,14000,,40,80,80,24,,,,,-0.15,ARM|MAR|MEC|MOT|SUP,2,INF,Regular,,18727|19341|19342,,,,,,,,,,,,,,,81614,0,true,80,0,,,,infantry,0,81615,0,true,80,0,,,,infantry,0,81628,1,,6,1,,,,infantry,1,81629,2,,99,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,1|1|1|1,600,0|16|12|0|0,40,YUG,300,,220,18777,,,true,,1,95,wheeled,BOV RAKETAŠ,2,,3500,4900,5600,14000,,40,60,60,1265,943,true,150,,,MEC|MOT|SUP,1,VHC,,,,171.89,,,,,,,,,,,,,,82126,0,,24,0,20|20|-15,,,fixed,0,82127,1,,24,1,20|20|-15,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992
5,,0.8|0.8|0.8|0.8,1000,0|6|0|0|0,25,US,300,,65,19376,,,,,2,80,wheeled,M151A2 MUTT #reco2,0,,3500,4900,5600,14000,,40,170,170,305,,,150,,-0.05,AIR|MAR|MOT|SUP,1.5,REC,,,20269,114.59,,19378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1964
10,,1|1|1|1,300,0|12|8|0|0,25,ROK,300,,300,19192,true,,,,2,40,tracked,KM163,1,,3500,4900,10500,14000,,120,60,60,201,,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,20269,229.18,,19175,,,,,,,,,,,,84344,0,,165,0,360|75|-10,,80,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,,0.4|0.4|0.4|0.4,,0|0|0|8|6,30,YUG,300,,,19644,,,,,2,45,foot,PADOBRANCI,4,,3500,4900,5600,14000,,40,80,80,1255,933,true,,,-0.15,AIR|MAR|MEC|MOT,2,INF,Elite,,19985|20380,,,,,,,,,,,,,,,86600,0,true,160,0,,,,infantry,0,86601,0,true,160,0,,,,infantry,0,81345,1,,8,1,,,,infantry,1,86602,2,true,200,1,,,,infantry,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,3|2|1|1,600,0|16|12|0|0,25,FR,300,,500,18668,true,,,,3,65,tracked,AMX-10P/MILAN,3,,3500,4900,5600,14000,,40,60,60,7,,,110,,,ARM|MEC|MOT|SUP,1,VHC,,,,229.18,,18667,,,,,,,,,,,,81420,0,true,112,0,360|75|-10,,80,turret,0,81421,0,true,112,0,360|75|-10,,80,turret,0,81483,1,,12,1,90|20|-30,,,fixed,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973
2,,0.4|0.4|0.4|0.4,,0|12|8|0|0,10,URSS,300,,,19643,,,,,2,22.5,foot,PZRK STRELA-3,3,,3500,4900,8400,14000,,80,80,80,,225,,,,-0.15,AIR|ARM|MAR|MEC|MOT|SUP,2.5,INF,Regular,,18806|18807|19505|18827|18828|18829|20463|20464|20432,,,,,,,,,,,,,,,81359,0,true,16,0,,,,infantry,0,81360,0,true,16,0,,,,infantry,0,82941,1,,6,1,,,,infantry,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975
10,,1|1|1|1,600,0|12|8|0|0,20,SA,300,,150,18979,,,,,2,95,wheeled,ELAND 90 #reco1,2,,3500,4900,5600,14000,,40,120,120,1359,,,150,,-0.05,AIR|ARM|MAR|MOT|SUP,1.5,REC,,,20269,171.89,,18978,,,,,,,,,,,,83226,0,,20,0,360|25|-10,,40,turret,0,83227,0,,20,0,360|25|-10,,40,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1978
10,1000,0.6|0.6|0.6|0.6,75,0|3|0|2|0,80,US,300,-0.2,2500,20570,,,,,1,750,plane,AV-8C HARRIER,3,4900,3500,4900,31500,7000,,150,,60,693,,,,,,AIR|ARM|MAR|MEC|MOT|SUP,1,AIR,,,,350,20571,20569,,,,,,,,,,,,91460,0,true,60,0,16|8|-5,,,fixed,0,91461,2,true,38,1,16|8|-8,,,fixed,2,91462,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1979
10,,12|5|3|2,500,0|12|8|0|0,60,ITA,300,,1450,19447,,,,,2,50,tracked,M60A1 ERA,3,,3500,4900,5600,14000,,20,60,60,1460,,,110,,0.05,ARM|MEC|SUP,1,TNK,,,20269,401.07,19449,,,,,,,,,,,,,85555,0,true,38,0,360|25|-10,,50,turret,0,85556,0,true,38,0,360|25|-10,,50,turret,0,81464,1,true,90,1,360|45|-10,,150,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990
10,,3|1|1|1,600,0|6|4|0|0,75,UK,300,,400,19887,true,,true,,1,80,tracked,STORMER HVM,3,,3500,4900,10500,14000,,250,60,60,482,,,110,,,ARM|MAR|MEC|MOT|SUP,1,SUP,,,,171.89,,,,,,,,,,,,,,87774,0,,16,0,360|75|-10,,80,turret,0,87775,0,,16,0,360|75|-10,,80,turret,0,81720,1,true,100,1,180|75|-10,,80,turret,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1995
4,,0.8|0.8|0.8|0.8,300,20|16|12|8|6,15,ROK,300,,800,20523,,,,true,3,220,heli,BELL 205,1,4900,3500,5600,5600,14000,,80,60,60,670,,,,,-0.05,AIR|ARM|MAR|MEC|MOT|SUP,1,HEL,,19710|19724|19711|19722,,,,20540,25,,,,,,,,,,,84245,0,true,100,0,80|45|-30,90,150,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968
10,,0.8|0.8|0.8|0.8,500,0|10|7|0|0,30,RDA,300,,500,19037,true,,,,2,80,wheeled,Fla-Kom OSA,1,,3500,4900,10500,14000,,250,60,60,,136,,150,,,MOT|SUP,1,SUP,,,20290,171.89,,,,,,,,,,,,,,81375,0,,4,0,360|45|-10,,60,turret,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982
10,1000,0.6|0.6|0.6|0.6,90,0|2|0|0|1,125,DAN,300,-0.2,3000,20829,,,,,2,1000,plane,F-16A BLOCK 5,3,4900,3500,4900,31500,7000,,300,,60,782,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,350,,20629,,,,,,,,,,,,91538,0,true,30,0,16|8|-5,,,fixed,0,91834,2,true,12,1,,,,bomber,2,91462,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980
10,1250,0.6|0.6|0.6|0.6,135,3|0|0|2|0,130,CAN,300,-0.3,4500,20578,,,,,1,1000,plane,CF-188 HORNET,3,4900,3500,4900,31500,7000,,450,,60,697,,,,,,AIR|ARM|MEC|MOT|SUP,1,AIR,,,,400,,,,,,,,,,,,,,91538,0,true,30,0,16|8|-5,,,fixed,0,89905,2,true,6,1,80|30|-30,,,fixed,2,91539,3,true,2,2,80|30|-30,,,fixed,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983
